Topic ID,Argument ID,Discussion ID,Premise,Relevance,Is Argument?,Rhetorical Quality,Logical Quality,Dialectical Quality,Text Length,Stance,Combined Quality
9,3,42157,"Thanks for your response. My opponent cited a study which a Doctor Underwood stated that the activities posted in FB are for everyone to see and therefore a bad thing. Not really, since anyone can edit their privacy settings. Facebook, like other social netwoking sites have upsides and downsides. Users may receive positive or negative feedback from others. But does that mean that we should totally ban them to teens? Again, no. I stated that FB can be used for educational purposes, my opponent refuting that statement by saying we have other references like the library is irrelevant. My opponent believes that FB made people more physically distant and gives people a false sense on getting better socially and makes people more closed minded. Since my no sources and accurate references were cited here and it's a he-says-she-says, let me start by introducing the study of the Pew Internet & American Life Project, where they stated that social networking sites helped 60 million people on major life issues via contacting friends and experts online. ( Also, according to the National School Board Association, 59% of students use social networking sites for educational purposes. This highly supersedes my opponent's assumption that teens only use social networking sites for negative stuffs. ( Bottomline, my opponent just repeated her argument which I already previously refuted. Again, just because FB may harm its users does not mean we should affect the majority. Sorry for it being short, really busy IRL. No time to write.",-0.759435292,TRUE,0.853024086,0.899542046,0.613010615,250,TRUE,0.904633262
9,17,37325,"This image of the Internet drawing people being closer together is simply an illusion. Sitting in front of computers rather than getting out in the world in fact isolates people from one another. Some academics argue that narcissism is the glue that keeps social networks together.[1] If people didnâ€™t believe that their views were important and needed to be heard, then social networks would be unable to function. Social networks encourage people to express what they are doing rather than reading what others have to say. If people want to feel integrated into their communities, they should get out and about and do something active for it. Complaining about things online will not result in direct action solving the problem. Although it is true that people all over the world are now theoretically able to communicate with one another more easily, that is not how the Internet is actually used most of the time. Many Internet users either read digitized versions of traditional information sources, and when they are on social networking sites, they engage most often with real-life friends, with whom they could easily spend face-to-face time. Language is the other major barrier to worldwide integration. While there are translation tools online, most people online will stick to communicating in their native language, and this is particularly true of English speakers. The idea that the Internet is bringing new people together is on the whole a myth. [1] Buffardi and Campbell, â€˜Narcissism and Social Networking Web Sitesâ€™, 2008 Â ",0.178907796,TRUE,2.176176988,0.838254864,1.409242085,250,FALSE,1.714013433
9,2,14442,"Seeing as my opponent forfeited (and I feel they shall again), I shall not put too much here. 1) Social Networks allow us to connect with all our old friends and family that we lose contact with. 2) Social Networks gave way for the innovation of ""social gaming"". Gaming like Farmville could only come about through social Networks. 3) Social Networks allow New social movements (NSMs) to form. NSMs are political movements which put huge pressure on the government in order to act in certain ways, usually reactionary to go against laws. They also work against many corporations as well. For example, the 2009 charts led with ""Killing in the Name"", which only came about due to facebook campaigns, and the general pro-piracy movements.",0.804469854,TRUE,-0.083522459,1.156720937,-0.08949537,124,TRUE,0.389212131
9,5,14442,"Rupali forfeited this round. Pro Seeing as my opponent forfeited (and I feel they shall again), I shall not put too much here. 1) Social Networks allow us to connect with all our old friends and family that we lose contact with. 2) Social Networks gave way for the innovation of ""social gaming"". Gaming like Farmville could only come about through social Networks. 3) Social Networks allow New social movements (NSMs) to form. NSMs are political movements which put huge pressure on the government in order to act in certain ways, usually reactionary to go against laws. They also work against many corporations as well. For example, the 2009 charts led with ""Killing in the Name"", which only came about due to facebook campaigns, and the general pro-piracy movements.",0.178907796,TRUE,0.03608639,-0.384243921,0.027853593,129,FALSE,-0.131538251
9,7,1662,cxman123 forfeited this round. Pro I will give a short rebuttal wich is the fact that ddo is a social networking site. Are these people antisocial? The answer NO they are far from it with many debates on countless topics. The forums where people comunicate about everything there are even ddo hangouts on google+ where people like you and me socialize. Plus we don't spend all day on these sites and a lot of us go to school or work for the most part of the day where we socialize all the time so I disagree with the fact that social media causes antisocial behaviour,0.804469854,TRUE,-1.091264619,-0.881174633,-0.794774415,105,FALSE,-1.078067504
9,3,42765,You can't say like that. These sites have influenced our lives so much that people always read bools also only which saves their money. We can consult to doctors abroad through video chat. These sites are very helpful to us so we should see them as a good sign of the progress of the nation. But I also agree with your point that it is killing people as some children use these sites for bad purposes but what can we do? We can do that parents of these children should keep a check on them and then you see how these social networking sites will appear as important as they are now.,0.804469854,TRUE,-0.790991774,-0.446660162,-0.364105911,112,TRUE,-0.626738725
9,1,21908,I believe that social networking sites cause more harm than good because studies have proven that people (generally teenagers) are more likely to bully through social media than other forms of media or the more traditional methods of bullying. SOURCE:,-0.446654263,TRUE,-0.395483975,-1.645593552,0.294797118,40,TRUE,-0.645051818
9,2,24423,"I do not think it is stupid because children have gotten kidnapped because they put things on social networking sites revealing information, when their parents did not have the slightest information that their children were on that site. Maybe complete genius children could get through a restriction on the Internet, but by what I have learned about the Internet is that it is smarter than most of the average adults, so there should not be a problem with making one smarter than children.",-0.133873234,TRUE,-0.11214801,-0.432448742,-0.755185885,83,TRUE,-0.508001477
13,6,11221,"Yeah,you might be half right.But hand in guns to students,it's possible that the students themselves could become a shool shooter.An example such as Sandy Hook Elementary school shooting which the gunman killed 20 people.According to the U.S.Secret.Service reports says that most of those school shooter has obtain guns legally.And there are some students,who have mental illness,and if they have guns,it could be possible that they can kill people.zi think the best way to stop school shooting,is to stop bullying.Carrying guns would not be the best idea,because there will always be mass shooting happens.",1.117250883,TRUE,-2.173531586,-2.480859809,-0.778914268,93,FALSE,-2.07026226
9,5,17412,"I can see how the internet could be used by companies who store personal data for mis-guided use and/or misuses of the personal data happening if it falls into the hands of unintended parties. As a Web Designer myself I am well aware of how Social Networking sites are being actively used by businesses to capture entire markets of hapless newbies to the web. And yes, really! - their main goal is to get money out of users in small amounts. Just like the old adage invented by the original supermarket owners ""stack em high and sell em cheap"" - meaning that if you get enough customers you don't need to sell a high priced item to them, all you need is a few pence from them. That's why the same people create large amounts of spam ... the 'legit companies will tell you they don't, but I know from attending trade shows that all the big brands are paying smaller companies to create lots and lots of spam. It's disgusting really. More and more untechnically minded people start using the web every year. I've been addicted to using the web since 1994 and I've seen it change, especially in the 00's. If it's of any interest, I never use social networking sites ... they are a security risk for your personal data. Actually that's a lie, I would use them if I had a product I wanted to sell ... is that wrong?",0.491688825,TRUE,0.490067443,0.359930689,0.043729863,244,TRUE,0.337174462
9,9,28718,"In recent years, supposedly innocent sites such as social networking sites have been purposely used to harm others. Victims of cyber bullying have even led victims to commit suicide in extreme cases[1][2]. Given that both physical[3] and psychological[4] damage have occurred through the use of social networking sites, such sites represent a danger to society as a whole. They have become a medium through which others express prejudice, including racism, towards groups and towards individuals[5]. Similarly, if a particularly country has a clear religious or cultural majority, it is fair to censor those sites which seek to undermine these principles and can be damaging to a large portion of the population. If we fail to take the measures required to remove these sites, which would be achieved through censorship, the government essentially fails to act on its principles by allowing such sites to exist. The government has a duty of care to its citizens[6] and must ensure their safety; censoring such sites is the best way to achieve this. [1] Moore, Victoria, â€˜The fake world of Facebook and Bebo: How suicide and cyber bullying lurk behind the facade of â€œharmless funâ€â€™, MailOnline, 4 August 2009, http://www.dailymail.co.uk/femail/article-1204062/The-fake-world-Facebook-Bebo-How-suicide-cyber-bullying-lurk-facade-harmless-fun.html on 16/09/11 [2] Good Morning America, â€˜Parents: Cyber Bullying Led to Teenâ€™s Suicideâ€™, ABC News, 19 November 2007, http://abcnews.go.com/GMA/story?id=3882520&page=1#.T0N_1fFmIQo on 16/09/11 [3] BBC News, â€˜England riots: Two jailed for using Facebook to incite disorderâ€™, 16 August 2011, http://www.bbc.co.uk/news/uk-england-manchester-14551582 on 16/09/11. [4] Good Morning America, â€˜Parents: Cyber Bullying Led to Teenâ€™s Suicideâ€™, ABC News, 19 November 2007, http://abcnews.go.com/GMA/story?id=3882520&page=1#.T0N_1fFmIQo on 16/09/11 [5] Counihan, Bella, â€˜White power likes this â€“ racist Facebook groupsâ€™, The Age, 3 February 2010, http://www.theage.com.au/opinion/society-and-culture/white-power-likes-t... on 16/09/11 [6] Brownejacobson, â€˜Councils owe vulnerable citizens duty of careâ€™, 18 June 2008, http://www.brownejacobson.com/press_office/press_releases/councils_owe_v... 09/09/11 Â ",0.491688825,TRUE,0.821328554,1.039360401,0.179616726,289,TRUE,0.785354432
9,2,33185,"As The 'Con' has said, I didn't say they 'allowed' people 10+, but 13, honestly, I know that people go on when they are 9- / +! It is disgraceful! Social networking websites are causing alarming changes in the brains of young users, an eminent scientist has warned. Sites such as Facebook, Twitter and Bebo are said to shorten attention spans, encourage instant gratification and make young people more self-centred. The claims from neuroscientist Susan Greenfield will make disturbing reading for the millions whose social lives depend on logging on to their favourite websites each day. But while the sites are popular - and extremely profitable - a growing number of psychologists and neuroscientists believe they may be doing more harm than good. Educational psychologist Jane Healy believes children should be kept away from computer games until they are seven. Most games only trigger the 'flight or fight' region of the brain, rather than the vital areas responsible for reasoning. Sue Palmer, author of Toxic Childhood, said: 'We are seeing children's brain development damaged because they don't engage in the activity they have engaged in for millennia. 'I'm not against technology and computers. But before they start social networking, they need to learn to make real relationships with people.'",0.491688825,TRUE,0.979214247,0.444290804,0.40565785,209,TRUE,0.700306347
8,5,24369,"Electronic cigarette is not subjected to U.S tobacco laws because it doesn't have any tobacco in it. Therefore, electronic cigarettes are better than regular cigarettes. In terms of accessibility among minors, they are able to purchase regular cigarettes which is actually violating a law as to purchasing electronic cigarettes. Another reason why smoking electronic cigarette is better than regular cigarettes is because there is no combustion involved while smoking it. There is no smoke coming out of the cigarette, instead there's a vapor that provides similar sensation as smoking traditional cigarettes. This is one of many great innovations we have in our modern time. The mayor shouldn't ban something useful as to alternating smoking cigar.",-0.759435292,TRUE,-0.776332099,-0.101741138,0.885789769,115,FALSE,0.019881683
10,5,33373,"If marijuana is less toxic than many of the drugs that physicians prescribe every day, then why should it not be legalized for medical purposes? Although cannabis has been smoked widely in Western countries for more than four decades, there have been no reported cases of lung cancer or emphysema attributed to marijuana. Professor Lester Grinspoon, MD, from the Harvard Medical School, comments ""I suspect that a day's breathing in any city with poor air quality poses more of a threat than inhaling a day's dose -- which for many ailments is just a portion of a joint -- of marijuana."" Every drug has side effects, and most have potential risks. However, no other drug can do exactly what medical marijuana would do for a patient. Therefore, it should be legalized in order to benefit those suffering from illnesses such as AIDS and cancer.",0.178907796,TRUE,0.724571364,-0.076984126,0.542075536,144,TRUE,0.456077058
10,5,380,"""Medical Marijuana is better than man made pills"" assumes that cannabis is better for treating medical conditions than man made pills. While medical Cannabis is proven to help with much pain management and as been proven very useful in some fields it leaves others void of any treatment in which man made pills prove their use. If a woman needs birth control should she take man made pills instead of using cannabis to protect against unwanted pregnancy? No this is foolish If someone has a bacterial infection that requires antibiotics they should use pills instead of cannabis? Of course not. If someone has schizophrenia they should take man made pills instead of just using cannabis? There is good reason why we don't. To say medical marijuana is the be all and end all for medicine is a blanket statement that shows a lack of understanding of empiricism.",0.178907796,TRUE,0.67578209,0.463050685,0.788641627,147,FALSE,0.735535838
10,6,33371,"Look at this from a different point of view. In your argument you stated ""Medical cannabis has been used in easing symptoms of cancer and many other illnesses"" There are many other medications that are being developed and have been developed for quite some time that have effects similar to the effects of cannabis without the risk of being used for the wrong purposes. In many cases the use of medical marijuana is abused by the patient who requested it, they over exaggerate the pain that they are in, it results in a more medication then they would need. ""Medical cannabis can avoid misuse with appropriate tests and papers"" This is not always true as the illness is not always well known and there is little research out for it, sometimes patients request more than is necessary. Medical marijuana is also very expensive and is not always covered by insurance companies. In short marijuana is pointless and not necessary for pain relief. In the least the only thing it would be good for is a substitute for other drugs out there that are better known and are more efficient pain relievers.",-0.133873234,TRUE,1.64540766,0.951057461,-0.367851558,191,FALSE,0.888426731
1,2,29832,"According to Heather Boushey, Executive Director and Chief Economist at the Washington Center for Equitable Growth, raising the minimum wage is an important anti-poverty measure. A person earning the current minimum wage and working a 40-hour week makes $15,080 per year, which is barely above the poverty line for a single adult and is well below it for someone supporting children. The most recent proposal to increase the federal minimum wage would have raised it to $10.10 per hour, though it didn""t pass. More than half of the states (including the District of Columbia) already have higher minimum wages than the federal minimum wage. The District of Columbia is currently the highest at $10.50/hour. There has been discussion lately about increasing the federal minimum wage to $15 per hour, which would bring a family relying on a single wage-earner above the poverty line. Minimum wage laws in the states as of January 1, 2016 so therefore, it should not be increased",-0.446654263,TRUE,-0.655064971,0.569558884,0.935228787,161,TRUE,0.344231705
1,1,37069,"Increasing the federal minimum wage from $7.25 per hour to $10.10 per hour will mostly benefit the U.S. Economy. This will be my position in this debate. (I will also be arguing that the federal minimum wage should be indexed to inflation, to keep up with the rising cost of living--a point which my opponent can either choose to refute or ignore.) Con will argue that raising the federal minimum wage will either have no benefit for anyone or will hurt the U.S. economy. I will use numerous reliable sources to show that an increase in the federal minimum wage will grow national GDP by tens of billions of dollars and create hundreds of thousands of jobs. But there are other numerous benefits to raising the minimum which I will demonstrate. I expect Con to use resources to demonstrate that a raise will either have zero impact or will overall negatively hurt the U.S. Economy. First Round is for acceptance only. Good luck! (Disclaimer: for this debate the use of the comments section to post working links that appear dead in the actual debate will be allowed. Neither debater can use the comments section to extend the debate. The comments section shall be used only for non-scored comments and to post working links to sources that are inactive in the actual debate.)",-0.446654263,TRUE,-0.536873134,0.99133381,1.576957547,222,TRUE,0.817718808
1,1,11975,"Increasing the federal minimum wage from $7.25 per hour to $10.10 per hour will mostly benefit the U.S. Economy. This will be my position in this debate. Con will argue that raising the federal minimum wage will either have no benefit for anyone or will hurt the U.S. economy. I will use numerous reliable, reputable sources to show that an increase in the federal minimum wage will grow national GDP by tens of billions of dollars and create hundreds of thousands of jobs. There are also other benefits to raising the minimum which I will demonstrate. I expect Con to use resources to demonstrate that a raise will either have zero impact or will negatively hurt the U.S. Economy. First Round is for acceptance only. Good luck!",-0.446654263,TRUE,0.013220751,0.562327448,0.216522874,127,TRUE,0.298827493
13,6,25325,"1) Are you analyzing morality from a consequentialism or deontology view point? 2) How does negating actually systematically oppress a group of people? 3) If one's ability to protect themselves is downgraded by affirming wouldn't that be oppressive to people who can't protect themselves as well? 4) If affirming creates injustice and unequal societal order can you still uphold any of your framework? 5) In contention 1, you talk about femicide. How are they oppressed when a handgun is the most practical gun for their own self defense due to its conceal-ability and portability? ( would you really want to bring a rifle on your midnight walk? ) 6) In your points about violent feelings and femicide, why is a hand gun any different than other guns. (your own analysis) 7) If a handguns ban is indeed undemocratic for any reason wouldn't it be oppressive to affirm? 8) You argue that a ban reduces crime and black market. Wouldn't it actually be giving the guns directly to criminals and our of the hands of the good since criminals are okay with committing crime and the good would comply? 9) Due to conflicting statistics about homicide should this be considered a mute point in this debate? 10) Are you aware that your arguments about Australia enacted a complete firearm ban, not a hand gun ban?",1.117250883,TRUE,0.143600431,0.403376722,-0.364638524,224,FALSE,0.066240131
1,1,38713,"The current Federal Minimum wage if raised would increase unemployment, increase overall costs, and cause a negative ripple through the economy. Many states have their own minimum wage laws which are higher now. I say leave the federal minimum where it is. If individual states want to raise their rate, that is their decision. But the federal minimum must not be raised.",0.178907796,TRUE,-0.624447999,0.405015294,0.656273318,62,TRUE,0.176220575
