Topic ID,Argument ID,Discussion ID,Premise,Relevance,Is Argument?,Rhetorical Quality,Logical Quality,Dialectical Quality,Text Length,Stance,Combined Quality
1,1,22408,"Round 1-Acceptance, Round 2-Cases, Round 3-Rebuttals, Round 4-Defense. I will be arguing for the US federal government to increase the minimum wage every year by one dollar. My opponent will argue that the government should not increase the minimum wage.",-0.446654263,TRUE,-0.784080847,-0.709937855,-1.824092849,40,TRUE,-1.275031449
1,3,38713,"Sometimes the utility of a debate is that it helps to refine one's statement. When I say ""The Federal Minimum wage should NOT be raised"", I mean it should not be raised NOW. The debate question had its genesis in news articles from New York and elsewhere as a response to people protesting for an increase. Raising the wage now is the wrong response , to the wrong problem and at the wrong time. With the current level of unemployment, and those who are not in the labor market, the minimum should not be raised until those issues are resolved. To raise it NOW only compounds the overall problem with the economy. When the federal government begins to act responsibly, this issue could be revisited. California may be raising their in-state minimum to $10 per hour. Let's wait and see what their experience shows. In the meantime, I still stand that ""The Federal Minimum wage should NOT be raised at this time.""",-0.446654263,TRUE,-0.177955288,-0.102079966,0.627480792,162,TRUE,0.131715114
1,5,38713,"DeepBlue forfeited this round. Pro Sometimes the utility of a debate is that it helps to refine one's statement. When I say ""The Federal Minimum wage should NOT be raised"", I mean it should not be raised NOW. The debate question had its genesis in news articles from New York and elsewhere as a response to people protesting for an increase. Raising the wage now is the wrong response , to the wrong problem and at the wrong time. With the current level of unemployment, and those who are not in the labor market, the minimum should not be raised until those issues are resolved. To raise it NOW only compounds the overall problem with the economy. When the federal government begins to act responsibly, this issue could be revisited. California may be raising their in-state minimum to $10 per hour. Let's wait and see what their experience shows. In the meantime, I still stand that ""The Federal Minimum wage should NOT be raised at this time.""",-0.759435292,TRUE,-1.023777262,-0.063561202,0.437476085,167,FALSE,-0.239353616
1,3,5739,"look at minimum wage. it exists now. the stock market is not crumbles. inflation has not gone through the roof or caused bad problems. i thought that stock market statement wasn't worth dignifying with a response. i'm not even arguing everyone gets the same wages so why did you make that statement? also, as i said, we're not giving them an excessive minimum or the same as everyone else, but just an amount a single person could live off at the minimum without living on the streets, as i said. but, i suppose if i look beyond your words I might be able to salvage some reasoning, even though you did not state the reasoning. the argument of inflation. i'll simply refer you to my already stated argument on that matter. ""also, i agree a wage increases inflation, but it does not nullify having the wage. peple often argue increasing wage increases price of goods so teh wage increase is canelled out and they are doomed to minimum living or run amok prices for everyone else. but this is not the case. true inflatino would be if everyone got their wages increased. if just the minimum gets it, inflation would increase, but not wholly, and so the incrase would be much less proportionally ot the increase in minimum."" to explain more, mcdonald's for example would charge more, and their suppliers would charge more and everyone else would too. yes inflation would increase. but, this would not be true inflation where everyone's wages is increased, so the increase in the minimum would be more proporitonally to hte increase in inflation.",-0.759435292,TRUE,-0.256981314,-0.478742356,0.067090974,269,TRUE,-0.265379027
1,1,40873,"I will be arguing for a stable federal minimum wage in the United States. I personally believe that the minimum wage should be abolished altogether, as I believe in almost nonexistent government intervention in business. However, I am arguing that we should not increase the minimum wage any higher then it already is on a federal basis. This comes from the fact that Seattle, NYC, LA, and Chicago have all raised their minimum wages to an exorbitant amount, which will eventually end up in loss of jobs and working hours. First round will be acceptance and an overall statement of your intended debate, as well as any definitions you shall use for your debate. If you feel that a word or sentence is vague, please define it using a common dictionary, and then list the name of that dictionary in your overall debate. No trolling, no usage of profanity, and all statements that are not opinionated but are not backed up by sources will be looked over, as I will not believe it unless I see a credible source. Good luck to whomever may accept this debate.",-0.133873234,TRUE,-0.138737052,0.130820346,0.040593266,187,TRUE,0.003292566
1,1,26220,"The resolution is whether or not the minimum wage ought be raised. To 10 $ 1. In reality, the minimum wage should be at least 10 that is if the federal minimum wage was indexed to inflation and to our times. However the issue is it is not. (1) 2. That’s first order. 10$ isn’t exactly demanding a monumental pay raise. It’s more of just keeping what should be. The Federal minimum wage hasn’t been raised in over six years, given that if it had kept up with inflation since its peak in the 1960s it would be well over 10$ an hour.(1) Many fast food workers have been protesting and calling for a 15$ minimum wage-Not to say I endorse or support this – just stating this is more inline with what civil rights activists demanded in the 1960s (2) 3. improve the economy. Contrary to falsely held views, research very strongly supports and indicates that given it passed , it would likely help businesses through augmenting demand , lowering turnover , increasing prices and thus significantly improving the economy , due to greater spending money for consumers. (3) (4) 4. It would catapult millions out of poverty Full time minimum wage works in our current economy earn a mere $14,500. That is $3,000 below the poverty line. The wage simply isn’t nowhere near enough to pay a suitable rent in any state. Just a bump to 10 bucks, would catapult 6 million out of poverty. 5. Americans are overwhelmingly in support of it. A poll reported that 80 percent of Americans support raising the minimum wage to $10. (5) Sources 1. 2. 3. 4. 5. 6.",-0.446654263,TRUE,1.329428201,0.310705989,0.656377402,278,TRUE,0.886732958
1,5,22408,"I will be arguing that he Federal Goveronment should not raise the minimum wage for a number of reasons: Reason #1 - The intention of the minimum wage - The minimum wage is just a entrance wage, thus it should not be something you can live comfortably off of, because the idea is you're supposed to work, invest, and get a better job over time. Furthermore, the minimum wage was invented to protect workers from corporate greed. Reason #2 - The Constitution - The Consdtitution never grants the Federal Government the power to establish a Federal minimum wage, rather, under the Tenth Amendment, as this power isn't prohibited to the states, the power to establish a minimum waste should be given to the states respectively (state minimum wages), or to the people (labour unions) Reason #3 - Economics - In the United States, we are having an inflation rate of 8-13%, and raising the minimum wage will only make it worse. Besides, raising the minimum wage will harm small businesses the most, and since 60% of new jobs come from small businesses, this will significantly raise the unemployment rate.",-0.446654263,TRUE,0.625391507,0.41368608,-0.216676175,189,FALSE,0.314856336
1,4,33824,"Even right here on Debate.org, the vast majority of people side with Ben Carson in believing that raising the minimum wage would increase unemployment. (See Beyond that, raising minimum wage across the board (such as the federal mandate proposed by Sanders) would inevitably result in businesses raising goods and services prices to account for the additional money they are spending in payroll which would not only negate any benefit, (maybe people make more, but if they have to spend more - it's a wash) but would also put even more financial strain on middle-class Americans who were meant to benefit from the wage hike in the first place. As businesses start looking to cut costs (to make up for higher wages), it's very likely that benefits (such as paid time off, employee reimbursement, tuition assistance, and other perks) would be drastically reduced or cut. Employees would then have to pay for these expenses out of their own pockets, further reducing their effective take-home pay. Raising the federal minimum wage is not an effective or sustainable way to accomplish the goals that Sanders is fighting for. Although it seems like a federally mandated minimum wage of $15 per hour would improve the financial situation of millions of Americans, it would actually bring about serious negative consequences for businesses, middle-class American families, and our economy as a whole.",-0.446654263,TRUE,-0.175626729,1.191311651,0.40703907,226,FALSE,0.55689518
1,2,18018,"One must ask you to clarify what you mean by ""basically stealing money"", How would increasing public infrastructure not ""basically steal money"" either? In an earlier statement it asks, ""Do you really and honestly think that we can afford increasing spending on minimum wage?"" This then contradicts a later on statement that says that the US should use the money for something other than minimum wage. Would that not be within the same predicament? If the first statement declares the US can't afford minimum wage, what would change that would allow it to afford anything else? Towards the end of the last paragraph it is stated that there is no leeway for minimum wage to be increased, one must be asked to clarify what they mean by ""leeway""? Does this apply to public infrastructure as well? Also, one must ask you to further to explain what one means by ""no course of action should be taken""? For the entire last paragraph it talks about what to use the excess money on, but then the closing few sentences state that ""no course of action should be taken."" What does one want to see happen? Should minimum wage not be increased because the money could be used for better things? Or should minimum wage not be increased because the US needs to lower its debt?",-0.133873234,TRUE,-0.241483533,-0.318252025,-0.098783343,223,TRUE,-0.263959092
1,8,16012,"The above links show how much minimum wage hurts the small business. Raising the minimum wage hurts all business in the sense that when the wage is increased, some workers have to be let off. Now how are the companies supposed to decide to let people off? What if they let off the person who needed the job rather than the person who comes from a wealthy family and is just working a minimum wage job because he enjoys the work? ""If an employee was working harder than another employee the minimum wage has nothing that keeps employee 1 from getting a raise."" The company could not afford to do this without firing another one of the corporations employees because the company still needs profit. People who work at minimum wage jobs, like McDonald's lets say, and want a raise are not thinking ahead. The reason is because to afford this the company would then need to increase the cost of the burgers to pay for the increased wages. Now not as many people would want to buy burgers because of the cost increase, thus either the wage would have to be decreased or jobs would be lost. See the link below for more. Minimum wage hurts all business and their employees, which is why we need to abolish it.",-0.446654263,TRUE,-0.013313214,-0.316188145,0.241151421,220,FALSE,-0.041171568
1,1,27832,"Resolution: If the United States Government increased minimum wage, the total federal spending would decrease. Definitions: Increased: To make greater, as in number, size, strength, or quality; augment; add to Minimum wage: T he lowest wage payable to employees in general or to designated employees as fixed by law or by union agreement. Spending: To spend money Decrease: To make less; cause to diminish: Rules The first round is acceptance only No profanity No trolling",-0.133873234,TRUE,-0.50646493,-0.437167258,-1.012573703,75,TRUE,-0.761680308
1,2,13593,"Contention #1: Minimum wage increases unemployment. If employers could spend less money on paying each worker in a minimum wage job, they would hire more workers, reducing unemployment. ""In essence, minimum wage increases make it more likely that firms won’t hire new people than that they will fire current employees. For example, movie theaters have stopped employing ushers almost entirely."" [1] In addition, a study done by AEIdeas shows a direct correlation between minimum wage and teenage unemployment [2] as shown in this graph: Every time the minimum wage is raised, teenage unemployment rises with it. Abolishing minimum wage would allow employers to employ more people in minimum wage jobs. Contention #2: The vast majority of minimum wage workers are teenagers and other people who don't need to make a living wage. According to the U.S. Bureau of Labor Statistics, 15% of employed teens earn minimum wage or less, compared to 3% of those aged 25 or older. [3] This is because teenagers don't have to support a family, or even themselves; thus, they can live on a small amount of money. Adults will find higher paying full time jobs if they have to support themselves and a family, which will happen with or without minimum wage standards . Conclusion Minimum wage standards don't serve their purpose of ensuring that people earn a living wage, and they decrease job availability, which in turn increases unemployment and hurts the economy. [1] [2] [3]",-0.133873234,TRUE,0.832854235,0.254871585,0.96060614,242,TRUE,0.786344584
1,3,30835,"Instead of rebutting your already rebutes statements I will just add onto my case. C1: teenage unemployment rises due to minimum wage: min wage=blue red=teen unemployment I love how when the minimum wage increases unemployment begins to rise. this explains itself. I will show more graphs This goes with my second contention, minimum wage increases, teen unemployment has a slight rise, and so does the minority kids. Also these are both from goverment sources ie the first one is nancy pelosi. The both show hikes in unemployment. C2: raises minority unemployment graph above Minimum wage workers are not well educated. About 40% don't have a high school diploma, and a third have only a high school education. Just 3% of those working at the minimum wage have graduated from college. [1] About a fourth of those working at the minimum wage are married, and 80% of them are women. It's reasonable to assume that most have working husbands, so their earnings probably don't affect the family's standard of living very much. [1] ALso the first source shows that if you raise it buisness lay of teenagers and minorities forst.",-0.446654263,TRUE,0.490076615,-0.425570918,0.623809366,189,TRUE,0.268159407
1,2,2675,"Contention- Having a minimum wage causes unemployment and/or outsourcing. When a government institutes a minimum wage, it is necessarily going to overvalue some workers. Let's say the federally mandated minimum wage is $4.00 per hour. As long as not every single employee in said government's jurisdiction is worth more(More, not the same because an employee who is paid the exact same wage that they make their employer defeats the purpose of hiring to a lesser degree of losing the employer money.) than $4.00 per hour, the minimum wage law will create unneeded unemployment. Some workers are simply not as valuable as the minimum wage would dictate and thus implementation of a minimum wage gives employers an incentive not to hire as many employees so as to not lose money. Besides unemployment, a minimum wage can also give business' incentive to outsource jobs to workers in countries where there is either not a minimum wage or the minimum wage is lower. The reasoning is the same. When workers are valued by either the market or the employer at a lower value than the mandated minimum wage, it creates a disincentive to employ in that area. The more cost-effective option other than simply not hiring as many employees is to hire employees from somewhere else. To force employers into over valuing their employees simply means that less people living in the territory in which the mandate takes place will be employed. I feel as though this is enough of a brief outline of the basic case against a federally mandated minimum wage. I will wait to see my opponent's own case and specific objections to decide which points to further explain. But for now I pass the debate back to my opponent.",-0.446654263,TRUE,0.30754501,1.180354936,1.304097338,290,TRUE,1.078939614
1,2,43703,"""This study by economists Richard Vedder and Lowell Gallaway shows convincingly that minimum wages, because of inefficient targeting of the poor and unintended adverse consequences on employment and earnings, are ineffective as an antipoverty device. The report relies on an impressive array of empirical evidence showing that, however one views the data, in the United States, state and federal minimum wages have not reduced poverty.""[1] you did not really state how poor people are still poor. are people on the minimum wage still poor? yes, yes they are. we are keeping them from being even poorer though. that's the whole point. does it cause the poverty? that study you cited doesn't indicate ether way, but at best we should conclude that it doesnt cause poverty, it just keepts people in poverty.... but it was poverty they were in already to begin with. minimum wage might cause a slight increase in umemployment, but its worth it. if one in ten people dont get a job, but nine people have decent wages, the wage level is worth it. i'm not sure where your cut off it for where youd think itd be worth it, but surely we all have a cut off id think?",-0.759435292,TRUE,-0.047500092,-0.070814186,0.169178054,202,TRUE,0.010267417
1,1,196,"Raising the minimum wage results in job loss. A 2006 review of more than 100 minimum wage studies by David Neumark and William Wascher found that about 2/3 found negative employment effects. It hurts low-skilled workers - reduces employment among low-skilled workers (reduces the employment of younger, less-educated individuals). It has little effect on reducing poverty. It may result in higher prices for consumers; a 2007 study from the Federal Reserve Bank of Chicago found that restaurant prices increase in response to minimum wage increases. I think an argument can be made to lower it or eliminate it, but I think society has developed a mental block that a control is necessary to ensure people will work these positions. Unfortunately, people don't understand that minimum wage jobs are not career choices or entry level jobs but rather services to meet a need. Why should a maid get 15 dollars an hour ($30,000 a year) and a new teacher at a public school start at roughly the same wage (if not lower). People need to get into the mindset that demand for jobs will always be there. You are always going to have people who want/need to wait tables, clean hotels, etc. These should not be long term jobs, but rather temporary jobs for students, supplement jobs for low income working professionals, etc. Professional jobs allow the market to dictate salary; non-professional jobs should work that way too.",-0.446654263,TRUE,-0.009526258,1.097044416,1.02398127,237,TRUE,0.819449146
1,6,31768,"I apologize for the forfeit and wil ltry to make it up this round. My arguments are... As shown here many people need to have low paying jobs to start off with as businesses eliminate jobs to accomodate for the extra spending. Minimum wage hikes will eliminate jobs. A minimum wage hike would reduce the amount of jobs and pro’s claim of the 1968 minimum wage is invalid since this study shows that accounting for inflation the minimum wage would’ve been $4. Also, do teenagers or really anyone really need 30,000 dollars a year for flipping burgers? In conclusion a minimum wage increase would lower the amount of jobs in America. It would make businesses lay off jobs and it would help some, but hurt many living on the current minimum wage and really hurt many living below it trying to work their way up. A minimum wage hike would also only encourage businesses to move work overseas for more cheap labor. Pro’s first paragraph suggests a $15 dollar minimum wage in third world countries though this debate is about the USA and that is completely outside the Us’ jurisdiction, those countries have their own governments. I believe I have also adequeately refuted pros points with my arguments partly since the unemployment increase would increase food stamps and welfare need because of the layed off jobs.",-0.446654263,TRUE,0.360707142,-0.060387663,-0.254232676,226,FALSE,0.011558424
1,1,23541,"Resolution: The Federal Minimum Wage Should be Increased Rules 1. Burden of proof is shared. 2. No semantical games -- they will result in an automatic 7-point loss. 3. Con will begin his arguments in round 1, and will post ""no round, as agreed upon"" in round 5. Failure to do so will result in an automatic 7-point loss. 4. Forfeitting is an automatic loss. 5. By accepting this debate, you agree to these rules. Let the debate begin.",-0.759435292,TRUE,-0.638521888,-1.170465879,-0.964920643,79,TRUE,-1.078580613
1,5,6444,"Definitions: USFG - short for United States Federal Government minimum wage - the lowest wage permitted by law raise - increase the amount, level, or strength of Significantly - to at least $10 an hour Round 1: Acceptance Round 2: Arguments Round 3: Con rebuts Pro's arguments in Round 2 and vice versa Round 4: Both sides defend their original arguments in Round 2 Look forward to a great debate!",-1.38499735,TRUE,0.435099919,-1.027123428,-1.679560347,70,FALSE,-0.838692966
1,2,40651,"I am playing the Devil""s advocate in this debate by taking the Con position. I actually believe that Governments are required to ensure that everyone receives a living wage, which right now, in America, should be at least $20 per hour for all jobs, including tipped jobs, e.g., waitresses, bar tenders, hair dressers, etc. Here is by Devil's advocate argument for why the minimum wage should be eliminated. The minimum wage should be based on the free market forces and no minimum wage should be set by the Federal Government. If the Market is only willing to pay $5 per hour, that is it. America has a Capitalistic Economic system where supply and demand determine prices and wages. Governmental interference will destroy America's economy; and, fewer people will be employed by requiring companies to pay higher wages than the market dictates. If people can't move themselves up the wage ladder by improving their skills, they deserve to be paid whatever the market forces decide. After all, America is not a Communistic economy. I look forward to hearing Pro's argument for why the government should be setting minimum wages.",0.178907796,TRUE,0.039056461,-0.330684078,-0.113871039,188,FALSE,-0.165353369
1,1,6454,"The debate shall proceed from the standpoint that both Pro and Con wish to maximize the consumption of lower wage earners. My task will be to show that the Minimum Wage Law as passed by the Federal Government of the United States is a poor tool to accomplish this and that this law ought to be abolished (with the implication being that any minimum wage law is suspect, but this will not be part of the parameters of this debate). The Con will try to show that the Federal Minimum Wage is effective at achieving greater consumption for low wage earners and therefore ought to remain in effect, even though the Con may disagree with where it is set.",-0.133873234,TRUE,-0.199976689,0.381013946,-1.52701798,119,TRUE,-0.491401793
1,5,9086,"==Definitions== Minimum wage: The minimum wage will be defined as the minimum compensation a worker will receive (from his employer) for preforming different forms of labor. The minimum wage is enforced by government laws. The current minimum wage, in the USA, is $7.25 an hour. Increase: In order to avoid semantics (for example, someone arguing it should be increased by 0.001 cents an hour), I will specify: the person who accepts must support *at least* an increase to $10 an hour. Though, they can argue for an increase of much more if they wish. ==Rules== 1. No semantics or trolling 2. An forfeit will be considered a concession. However, if my opponent were to message me (or hopefully vice versa) with a valid reason as to why they could not debate, I would either 1) ask voters to ignore the FF, or 2) ask voters to leave the debate as a tie, and we could resume the debate at another date in time. 3. All arguments should be in the debate. Sources can be placed elsewhere, but a link to access those sources must be present in the argument (e.g. an external debate, link that debate at the end of an argument). 4. If you have any questions before the debate, post them in the comments 5. BOP is evenly split ==Structure== R1: Acceptance. PRO presents his case. R2: CON presents his case, PRO rebuts. R3: Rebuttals, PRO concludes his case R4: CON rebuttal and conclusion, PRO writes ""No round as agreed upon"" and nothing more.",-0.759435292,TRUE,-0.07229118,0.157620331,-0.451206329,256,FALSE,-0.147703064
1,2,44220,"The Effects of Minimum Wage on Unemployment Employers hire people to generate profit. Thus, they pay the workers how much they are worth. If you are a worker and you are worth at least $7 and hour to the worker, then you will be paid $7 an hour. You will likely never get a raise or promotion unless you work harder and prove your worth to the employer. A rise in the minimum wage hurts workers its trying to help. Before 2007, minimum wage was $5 an hour. This was more reasonable and teenage unemployment was decreasing. Then during 2007, the minimum wage was raised to $6. The results were negative and teenage unemployment increased rather than decrease. This is because the workers were costing more than what profit they were making for the employer. When the 2008 economic crisis hit, minimum wage was raise to $7 an hour. Teenage unemployment skyrockted to over 25%. This has been proven by many acamdemic studies. It also took a major toll on employment for minorities. It has effect all other employment sectors negatively. [1,2,3,4,5,6] Here is a graph: The Effects of Minimum Wage on Prices Prices rise. You have less of a product so you must do that to maintain profit. [7] Sources 1. Adie, Douglas K. 2008 T ""Did the Increase in Minimum Wage Cause Our Unemployment Rate to Rise?"" . BALL STATE UNIVERSITY 6.",-0.446654263,TRUE,-0.764029271,0.388907201,0.91801826,234,TRUE,0.227704539
1,1,4851,"With the worst recession in a generation still being felt across the nation, state and federal leaders are focused on getting their economies moving again while helping working families make ends meet. Raising the minimum wage is a key strategy for doing both and should be part of an economic recovery agenda. By boosting pay in the low-wage jobs on which more families are relying than ever, a stronger minimum wage will help restore the consumer spending that powers our economy and that local businesses need in order to grow. A robust minimum wage is a key building block of sustainable economic recovery. SOURCE:",-0.446654263,TRUE,0.897371403,-0.775635992,-0.795455626,104,TRUE,-0.233070647
